Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","360","Indonesia","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","78.921658","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","80.17817","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","82.608531","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","84.264921","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","85.679103","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","85.210313","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","84.710271","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","85.81974","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","90.601393","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","92.211841","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","89.585682","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","89.296595","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","88.866872","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","89.570056","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","92.046827","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","92.37498","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","91.968696","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","90.968611","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","90.835788","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","91.734301","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","93.515701","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","93.851667","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","93.695404","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","93.929799","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","95.945594","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","99.039605","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","99.617779","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","98.21141","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","97.430094","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","96.72691","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","98.055147","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","99.617779","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","101.6492","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","102.508647","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","101.414805","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","100.399094","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","100.711621","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","103.915016","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","106.180832","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","105.55578","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","106.337095","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","105.321385","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","105.633911","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","107.352806","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","108.52478","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","107.821596","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","107.743464","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","107.509069","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","360","Indonesia","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","109.306096","X","Figure from external organization","base year is 2015"
